11.061,50;2015-06-05T09:00:10;11.058,20;2015-06-05T09:00:10;11.061,50;2015-06-05T09:00:10;11.058,20;2015-06-05T09:00:10
11.048,40;2015-06-05T09:00:11;11.048,40;2015-06-05T09:00:11;11.048,40;2015-06-05T09:00:11;11.048,40;2015-06-05T09:00:11
11.046,20;2015-06-05T09:00:15;11.046,20;2015-06-05T09:00:15;11.046,20;2015-06-05T09:00:15;11.046,20;2015-06-05T09:00:15
11.042,70;2015-06-05T09:00:20;11.042,70;2015-06-05T09:00:20;11.042,70;2015-06-05T09:00:20;11.042,70;2015-06-05T09:00:20
11.037,20;2015-06-05T09:00:25;11.037,20;2015-06-05T09:00:25;11.037,20;2015-06-05T09:00:25;11.037,20;2015-06-05T09:00:25
11.040,50;2015-06-05T09:00:30;11.040,50;2015-06-05T09:00:30;11.040,50;2015-06-05T09:00:30;11.040,50;2015-06-05T09:00:30
11.038,70;2015-06-05T09:00:35;11.038,70;2015-06-05T09:00:35;11.038,70;2015-06-05T09:00:35;11.038,70;2015-06-05T09:00:35
11.038,00;2015-06-05T09:00:40;11.038,00;2015-06-05T09:00:40;11.038,00;2015-06-05T09:00:40;11.038,00;2015-06-05T09:00:40
11.038,50;2015-06-05T09:00:45;11.038,50;2015-06-05T09:00:45;11.038,50;2015-06-05T09:00:45;11.038,50;2015-06-05T09:00:45
11.036,40;2015-06-05T09:00:50;11.036,40;2015-06-05T09:00:50;11.036,40;2015-06-05T09:00:50;11.036,40;2015-06-05T09:00:50
11.030,70;2015-06-05T09:00:55;11.030,70;2015-06-05T09:00:55;11.030,70;2015-06-05T09:00:55;11.030,70;2015-06-05T09:00:55
11.035,90;2015-06-05T09:01:00;11.035,90;2015-06-05T09:01:00;11.035,90;2015-06-05T09:01:00;11.035,90;2015-06-05T09:01:00
11.030,10;2015-06-05T09:01:05;11.030,10;2015-06-05T09:01:05;11.030,10;2015-06-05T09:01:05;11.030,10;2015-06-05T09:01:05
11.031,30;2015-06-05T09:01:10;11.031,30;2015-06-05T09:01:10;11.031,30;2015-06-05T09:01:10;11.031,30;2015-06-05T09:01:10
11.029,30;2015-06-05T09:01:15;11.029,30;2015-06-05T09:01:15;11.029,30;2015-06-05T09:01:15;11.029,30;2015-06-05T09:01:15
11.032,70;2015-06-05T09:01:20;11.032,70;2015-06-05T09:01:20;11.032,70;2015-06-05T09:01:20;11.032,70;2015-06-05T09:01:20
11.036,50;2015-06-05T09:01:25;11.036,50;2015-06-05T09:01:25;11.036,50;2015-06-05T09:01:25;11.036,50;2015-06-05T09:01:25
11.038,20;2015-06-05T09:01:30;11.038,20;2015-06-05T09:01:30;11.038,20;2015-06-05T09:01:30;11.038,20;2015-06-05T09:01:30
11.048,10;2015-06-05T09:01:35;11.048,10;2015-06-05T09:01:35;11.048,10;2015-06-05T09:01:35;11.048,10;2015-06-05T09:01:35
11.048,30;2015-06-05T09:01:40;11.048,30;2015-06-05T09:01:40;11.048,30;2015-06-05T09:01:40;11.048,30;2015-06-05T09:01:40
11.041,20;2015-06-05T09:01:45;11.041,20;2015-06-05T09:01:45;11.041,20;2015-06-05T09:01:45;11.041,20;2015-06-05T09:01:45
11.039,50;2015-06-05T09:01:50;11.039,50;2015-06-05T09:01:50;11.039,50;2015-06-05T09:01:50;11.039,50;2015-06-05T09:01:50
11.045,00;2015-06-05T09:01:55;11.045,00;2015-06-05T09:01:55;11.045,00;2015-06-05T09:01:55;11.045,00;2015-06-05T09:01:55
11.049,00;2015-06-05T09:02:00;11.049,00;2015-06-05T09:02:00;11.049,00;2015-06-05T09:02:00;11.049,00;2015-06-05T09:02:00
11.048,70;2015-06-05T09:02:05;11.048,70;2015-06-05T09:02:05;11.048,70;2015-06-05T09:02:05;11.048,70;2015-06-05T09:02:05
11.049,40;2015-06-05T09:02:10;11.049,40;2015-06-05T09:02:10;11.049,40;2015-06-05T09:02:10;11.049,40;2015-06-05T09:02:10
11.051,30;2015-06-05T09:02:15;11.051,30;2015-06-05T09:02:15;11.051,30;2015-06-05T09:02:15;11.051,30;2015-06-05T09:02:15
11.048,60;2015-06-05T09:02:20;11.048,60;2015-06-05T09:02:20;11.048,60;2015-06-05T09:02:20;11.048,60;2015-06-05T09:02:20
11.053,00;2015-06-05T09:02:25;11.053,00;2015-06-05T09:02:25;11.053,00;2015-06-05T09:02:25;11.053,00;2015-06-05T09:02:25
11.049,20;2015-06-05T09:02:30;11.049,20;2015-06-05T09:02:30;11.049,20;2015-06-05T09:02:30;11.049,20;2015-06-05T09:02:30
11.046,50;2015-06-05T09:02:35;11.046,50;2015-06-05T09:02:35;11.046,50;2015-06-05T09:02:35;11.046,50;2015-06-05T09:02:35
11.051,40;2015-06-05T09:02:40;11.051,40;2015-06-05T09:02:40;11.051,40;2015-06-05T09:02:40;11.051,40;2015-06-05T09:02:40
11.052,80;2015-06-05T09:02:45;11.052,80;2015-06-05T09:02:45;11.052,80;2015-06-05T09:02:45;11.052,80;2015-06-05T09:02:45
11.052,60;2015-06-05T09:02:50;11.052,60;2015-06-05T09:02:50;11.052,60;2015-06-05T09:02:50;11.052,60;2015-06-05T09:02:50
11.050,70;2015-06-05T09:02:55;11.050,70;2015-06-05T09:02:55;11.050,70;2015-06-05T09:02:55;11.050,70;2015-06-05T09:02:55
11.053,10;2015-06-05T09:03:00;11.053,10;2015-06-05T09:03:00;11.053,10;2015-06-05T09:03:00;11.053,10;2015-06-05T09:03:00
11.053,80;2015-06-05T09:03:05;11.053,80;2015-06-05T09:03:05;11.053,80;2015-06-05T09:03:05;11.053,80;2015-06-05T09:03:05
11.055,00;2015-06-05T09:03:10;11.055,00;2015-06-05T09:03:10;11.055,00;2015-06-05T09:03:10;11.055,00;2015-06-05T09:03:10
11.059,20;2015-06-05T09:03:15;11.059,20;2015-06-05T09:03:15;11.059,20;2015-06-05T09:03:15;11.059,20;2015-06-05T09:03:15
11.058,00;2015-06-05T09:03:20;11.058,00;2015-06-05T09:03:20;11.058,00;2015-06-05T09:03:20;11.058,00;2015-06-05T09:03:20
11.060,50;2015-06-05T09:03:25;11.060,50;2015-06-05T09:03:25;11.060,50;2015-06-05T09:03:25;11.060,50;2015-06-05T09:03:25
11.062,30;2015-06-05T09:03:30;11.062,30;2015-06-05T09:03:30;11.062,30;2015-06-05T09:03:30;11.062,30;2015-06-05T09:03:30
11.060,50;2015-06-05T09:03:35;11.060,50;2015-06-05T09:03:35;11.060,50;2015-06-05T09:03:35;11.060,50;2015-06-05T09:03:35
11.060,20;2015-06-05T09:03:40;11.060,20;2015-06-05T09:03:40;11.060,20;2015-06-05T09:03:40;11.060,20;2015-06-05T09:03:40
11.063,80;2015-06-05T09:03:45;11.063,80;2015-06-05T09:03:45;11.063,80;2015-06-05T09:03:45;11.063,80;2015-06-05T09:03:45
11.066,80;2015-06-05T09:03:50;11.066,80;2015-06-05T09:03:50;11.066,80;2015-06-05T09:03:50;11.066,80;2015-06-05T09:03:50
11.066,50;2015-06-05T09:03:55;11.066,50;2015-06-05T09:03:55;11.066,50;2015-06-05T09:03:55;11.066,50;2015-06-05T09:03:55
11.065,60;2015-06-05T09:04:00;11.065,60;2015-06-05T09:04:00;11.065,60;2015-06-05T09:04:00;11.065,60;2015-06-05T09:04:00
11.066,40;2015-06-05T09:04:05;11.066,40;2015-06-05T09:04:05;11.066,40;2015-06-05T09:04:05;11.066,40;2015-06-05T09:04:05
11.066,20;2015-06-05T09:04:10;11.066,20;2015-06-05T09:04:10;11.066,20;2015-06-05T09:04:10;11.066,20;2015-06-05T09:04:10
11.066,20;2015-06-05T09:04:15;11.066,20;2015-06-05T09:04:15;11.066,20;2015-06-05T09:04:15;11.066,20;2015-06-05T09:04:15
11.064,30;2015-06-05T09:04:20;11.064,30;2015-06-05T09:04:20;11.064,30;2015-06-05T09:04:20;11.064,30;2015-06-05T09:04:20
11.065,00;2015-06-05T09:04:25;11.065,00;2015-06-05T09:04:25;11.065,00;2015-06-05T09:04:25;11.065,00;2015-06-05T09:04:25
11.064,60;2015-06-05T09:04:30;11.064,60;2015-06-05T09:04:30;11.064,60;2015-06-05T09:04:30;11.064,60;2015-06-05T09:04:30
11.061,40;2015-06-05T09:04:35;11.061,40;2015-06-05T09:04:35;11.061,40;2015-06-05T09:04:35;11.061,40;2015-06-05T09:04:35
11.063,10;2015-06-05T09:04:40;11.063,10;2015-06-05T09:04:40;11.063,10;2015-06-05T09:04:40;11.063,10;2015-06-05T09:04:40
11.063,80;2015-06-05T09:04:45;11.063,80;2015-06-05T09:04:45;11.063,80;2015-06-05T09:04:45;11.063,80;2015-06-05T09:04:45
