10.886,30;2015-06-19T09:03:30;10.886,30;2015-06-19T09:03:30;10.886,30;2015-06-19T09:03:30;10.886,30;2015-06-19T09:03:30
10.887,10;2015-06-19T09:03:35;10.887,10;2015-06-19T09:03:35;10.887,10;2015-06-19T09:03:35;10.887,10;2015-06-19T09:03:35
10.887,40;2015-06-19T09:03:40;10.887,40;2015-06-19T09:03:40;10.887,40;2015-06-19T09:03:40;10.887,40;2015-06-19T09:03:40
10.887,70;2015-06-19T09:03:45;10.887,70;2015-06-19T09:03:45;10.887,70;2015-06-19T09:03:45;10.887,70;2015-06-19T09:03:45
10.885,00;2015-06-19T09:03:50;10.885,00;2015-06-19T09:03:50;10.885,00;2015-06-19T09:03:50;10.885,00;2015-06-19T09:03:50
10.885,50;2015-06-19T09:03:55;10.885,50;2015-06-19T09:03:55;10.885,50;2015-06-19T09:03:55;10.885,50;2015-06-19T09:03:55
10.887,10;2015-06-19T09:04:00;10.887,10;2015-06-19T09:04:00;10.887,10;2015-06-19T09:04:00;10.887,10;2015-06-19T09:04:00
10.886,80;2015-06-19T09:04:05;10.886,80;2015-06-19T09:04:05;10.886,80;2015-06-19T09:04:05;10.886,80;2015-06-19T09:04:05
10.886,70;2015-06-19T09:04:10;10.886,70;2015-06-19T09:04:10;10.886,70;2015-06-19T09:04:10;10.886,70;2015-06-19T09:04:10
10.886,90;2015-06-19T09:04:15;10.886,90;2015-06-19T09:04:15;10.886,90;2015-06-19T09:04:15;10.886,90;2015-06-19T09:04:15
10.886,20;2015-06-19T09:04:20;10.886,20;2015-06-19T09:04:20;10.886,20;2015-06-19T09:04:20;10.886,20;2015-06-19T09:04:20
10.887,00;2015-06-19T09:04:25;10.887,00;2015-06-19T09:04:25;10.887,00;2015-06-19T09:04:25;10.887,00;2015-06-19T09:04:25
10.887,60;2015-06-19T09:04:30;10.887,60;2015-06-19T09:04:30;10.887,60;2015-06-19T09:04:30;10.887,60;2015-06-19T09:04:30
10.885,50;2015-06-19T09:04:35;10.885,50;2015-06-19T09:04:35;10.885,50;2015-06-19T09:04:35;10.885,50;2015-06-19T09:04:35
10.883,90;2015-06-19T09:04:40;10.883,90;2015-06-19T09:04:40;10.883,90;2015-06-19T09:04:40;10.883,90;2015-06-19T09:04:40
10.887,60;2015-06-19T09:04:45;10.887,60;2015-06-19T09:04:45;10.887,60;2015-06-19T09:04:45;10.887,60;2015-06-19T09:04:45
10.887,20;2015-06-19T09:04:50;10.887,20;2015-06-19T09:04:50;10.887,20;2015-06-19T09:04:50;10.887,20;2015-06-19T09:04:50
10.886,40;2015-06-19T09:04:55;10.886,40;2015-06-19T09:04:55;10.886,40;2015-06-19T09:04:55;10.886,40;2015-06-19T09:04:55
10.882,90;2015-06-19T09:05:00;10.882,90;2015-06-19T09:05:00;10.882,90;2015-06-19T09:05:00;10.882,90;2015-06-19T09:05:00
10.883,20;2015-06-19T09:05:05;10.883,20;2015-06-19T09:05:05;10.883,20;2015-06-19T09:05:05;10.883,20;2015-06-19T09:05:05
10.883,10;2015-06-19T09:05:10;10.883,10;2015-06-19T09:05:10;10.883,10;2015-06-19T09:05:10;10.883,10;2015-06-19T09:05:10
10.884,20;2015-06-19T09:05:15;10.884,20;2015-06-19T09:05:15;10.884,20;2015-06-19T09:05:15;10.884,20;2015-06-19T09:05:15
10.886,00;2015-06-19T09:05:20;10.886,00;2015-06-19T09:05:20;10.886,00;2015-06-19T09:05:20;10.886,00;2015-06-19T09:05:20
10.886,00;2015-06-19T09:05:25;10.886,00;2015-06-19T09:05:25;10.886,00;2015-06-19T09:05:25;10.886,00;2015-06-19T09:05:25
10.886,90;2015-06-19T09:05:30;10.886,90;2015-06-19T09:05:30;10.886,90;2015-06-19T09:05:30;10.886,90;2015-06-19T09:05:30
10.886,60;2015-06-19T09:05:35;10.886,60;2015-06-19T09:05:35;10.886,60;2015-06-19T09:05:35;10.886,60;2015-06-19T09:05:35
10.885,80;2015-06-19T09:05:40;10.885,80;2015-06-19T09:05:40;10.885,80;2015-06-19T09:05:40;10.885,80;2015-06-19T09:05:40
10.887,00;2015-06-19T09:05:45;10.887,00;2015-06-19T09:05:45;10.887,00;2015-06-19T09:05:45;10.887,00;2015-06-19T09:05:45
10.885,60;2015-06-19T09:05:50;10.885,60;2015-06-19T09:05:50;10.885,60;2015-06-19T09:05:50;10.885,60;2015-06-19T09:05:50
10.885,70;2015-06-19T09:05:55;10.885,70;2015-06-19T09:05:55;10.885,70;2015-06-19T09:05:55;10.885,70;2015-06-19T09:05:55
10.886,70;2015-06-19T09:06:00;10.886,70;2015-06-19T09:06:00;10.886,70;2015-06-19T09:06:00;10.886,70;2015-06-19T09:06:00
10.890,00;2015-06-19T09:06:05;10.890,00;2015-06-19T09:06:05;10.890,00;2015-06-19T09:06:05;10.890,00;2015-06-19T09:06:05
10.889,10;2015-06-19T09:06:10;10.889,10;2015-06-19T09:06:10;10.889,10;2015-06-19T09:06:10;10.889,10;2015-06-19T09:06:10
10.891,10;2015-06-19T09:06:15;10.891,10;2015-06-19T09:06:15;10.891,10;2015-06-19T09:06:15;10.891,10;2015-06-19T09:06:15
10.890,50;2015-06-19T09:06:20;10.890,50;2015-06-19T09:06:20;10.890,50;2015-06-19T09:06:20;10.890,50;2015-06-19T09:06:20
10.890,10;2015-06-19T09:06:25;10.890,10;2015-06-19T09:06:25;10.890,10;2015-06-19T09:06:25;10.890,10;2015-06-19T09:06:25
10.892,90;2015-06-19T09:06:30;10.892,90;2015-06-19T09:06:30;10.892,90;2015-06-19T09:06:30;10.892,90;2015-06-19T09:06:30
10.892,60;2015-06-19T09:06:35;10.892,60;2015-06-19T09:06:35;10.892,60;2015-06-19T09:06:35;10.892,60;2015-06-19T09:06:35
10.890,80;2015-06-19T09:06:40;10.890,80;2015-06-19T09:06:40;10.890,80;2015-06-19T09:06:40;10.890,80;2015-06-19T09:06:40
10.894,70;2015-06-19T09:06:45;10.894,70;2015-06-19T09:06:45;10.894,70;2015-06-19T09:06:45;10.894,70;2015-06-19T09:06:45
10.899,20;2015-06-19T09:06:50;10.899,20;2015-06-19T09:06:50;10.899,20;2015-06-19T09:06:50;10.899,20;2015-06-19T09:06:50
10.901,00;2015-06-19T09:06:55;10.901,00;2015-06-19T09:06:55;10.901,00;2015-06-19T09:06:55;10.901,00;2015-06-19T09:06:55
10.904,30;2015-06-19T09:07:00;10.904,30;2015-06-19T09:07:00;10.904,30;2015-06-19T09:07:00;10.904,30;2015-06-19T09:07:00
10.905,80;2015-06-19T09:07:05;10.905,80;2015-06-19T09:07:05;10.905,80;2015-06-19T09:07:05;10.905,80;2015-06-19T09:07:05
10.907,20;2015-06-19T09:07:10;10.907,20;2015-06-19T09:07:10;10.907,20;2015-06-19T09:07:10;10.907,20;2015-06-19T09:07:10
10.909,40;2015-06-19T09:07:15;10.909,40;2015-06-19T09:07:15;10.909,40;2015-06-19T09:07:15;10.909,40;2015-06-19T09:07:15
10.910,90;2015-06-19T09:07:20;10.910,90;2015-06-19T09:07:20;10.910,90;2015-06-19T09:07:20;10.910,90;2015-06-19T09:07:20
10.912,40;2015-06-19T09:07:25;10.912,40;2015-06-19T09:07:25;10.912,40;2015-06-19T09:07:25;10.912,40;2015-06-19T09:07:25
10.910,80;2015-06-19T09:07:30;10.910,80;2015-06-19T09:07:30;10.910,80;2015-06-19T09:07:30;10.910,80;2015-06-19T09:07:30
10.912,40;2015-06-19T09:07:35;10.912,40;2015-06-19T09:07:35;10.912,40;2015-06-19T09:07:35;10.912,40;2015-06-19T09:07:35
10.913,00;2015-06-19T09:07:40;10.913,00;2015-06-19T09:07:40;10.913,00;2015-06-19T09:07:40;10.913,00;2015-06-19T09:07:40
10.915,90;2015-06-19T09:07:45;10.915,90;2015-06-19T09:07:45;10.915,90;2015-06-19T09:07:45;10.915,90;2015-06-19T09:07:45
10.915,40;2015-06-19T09:07:50;10.915,40;2015-06-19T09:07:50;10.915,40;2015-06-19T09:07:50;10.915,40;2015-06-19T09:07:50
10.915,70;2015-06-19T09:07:55;10.915,70;2015-06-19T09:07:55;10.915,70;2015-06-19T09:07:55;10.915,70;2015-06-19T09:07:55
10.914,80;2015-06-19T09:08:00;10.914,80;2015-06-19T09:08:00;10.914,80;2015-06-19T09:08:00;10.914,80;2015-06-19T09:08:00
10.913,50;2015-06-19T09:08:05;10.913,50;2015-06-19T09:08:05;10.913,50;2015-06-19T09:08:05;10.913,50;2015-06-19T09:08:05
10.911,20;2015-06-19T09:08:10;10.911,20;2015-06-19T09:08:10;10.911,20;2015-06-19T09:08:10;10.911,20;2015-06-19T09:08:10
10.909,90;2015-06-19T09:08:15;10.909,90;2015-06-19T09:08:15;10.909,90;2015-06-19T09:08:15;10.909,90;2015-06-19T09:08:15
10.909,70;2015-06-19T09:08:20;10.909,70;2015-06-19T09:08:20;10.909,70;2015-06-19T09:08:20;10.909,70;2015-06-19T09:08:20
10.910,50;2015-06-19T09:08:25;10.910,50;2015-06-19T09:08:25;10.910,50;2015-06-19T09:08:25;10.910,50;2015-06-19T09:08:25
10.910,80;2015-06-19T09:08:30;10.910,80;2015-06-19T09:08:30;10.910,80;2015-06-19T09:08:30;10.910,80;2015-06-19T09:08:30
10.910,00;2015-06-19T09:08:35;10.910,00;2015-06-19T09:08:35;10.910,00;2015-06-19T09:08:35;10.910,00;2015-06-19T09:08:35
10.909,80;2015-06-19T09:08:40;10.909,80;2015-06-19T09:08:40;10.909,80;2015-06-19T09:08:40;10.909,80;2015-06-19T09:08:40
10.912,50;2015-06-19T09:08:45;10.912,50;2015-06-19T09:08:45;10.912,50;2015-06-19T09:08:45;10.912,50;2015-06-19T09:08:45
10.911,60;2015-06-19T09:08:50;10.911,60;2015-06-19T09:08:50;10.911,60;2015-06-19T09:08:50;10.911,60;2015-06-19T09:08:50
10.911,60;2015-06-19T09:08:55;10.911,60;2015-06-19T09:08:55;10.911,60;2015-06-19T09:08:55;10.911,60;2015-06-19T09:08:55
10.910,30;2015-06-19T09:09:00;10.910,30;2015-06-19T09:09:00;10.910,30;2015-06-19T09:09:00;10.910,30;2015-06-19T09:09:00
10.910,70;2015-06-19T09:09:05;10.910,70;2015-06-19T09:09:05;10.910,70;2015-06-19T09:09:05;10.910,70;2015-06-19T09:09:05
10.910,50;2015-06-19T09:09:10;10.910,50;2015-06-19T09:09:10;10.910,50;2015-06-19T09:09:10;10.910,50;2015-06-19T09:09:10
10.909,80;2015-06-19T09:09:15;10.909,80;2015-06-19T09:09:15;10.909,80;2015-06-19T09:09:15;10.909,80;2015-06-19T09:09:15
10.911,10;2015-06-19T09:09:20;10.911,10;2015-06-19T09:09:20;10.911,10;2015-06-19T09:09:20;10.911,10;2015-06-19T09:09:20
10.911,30;2015-06-19T09:09:25;10.911,30;2015-06-19T09:09:25;10.911,30;2015-06-19T09:09:25;10.911,30;2015-06-19T09:09:25
10.911,20;2015-06-19T09:09:30;10.911,20;2015-06-19T09:09:30;10.911,20;2015-06-19T09:09:30;10.911,20;2015-06-19T09:09:30
10.914,30;2015-06-19T09:09:35;10.914,30;2015-06-19T09:09:35;10.914,30;2015-06-19T09:09:35;10.914,30;2015-06-19T09:09:35
10.914,10;2015-06-19T09:09:40;10.914,10;2015-06-19T09:09:40;10.914,10;2015-06-19T09:09:40;10.914,10;2015-06-19T09:09:40
10.913,90;2015-06-19T09:09:45;10.913,90;2015-06-19T09:09:45;10.913,90;2015-06-19T09:09:45;10.913,90;2015-06-19T09:09:45
10.914,40;2015-06-19T09:09:50;10.914,40;2015-06-19T09:09:50;10.914,40;2015-06-19T09:09:50;10.914,40;2015-06-19T09:09:50
10.916,60;2015-06-19T09:09:55;10.916,60;2015-06-19T09:09:55;10.916,60;2015-06-19T09:09:55;10.916,60;2015-06-19T09:09:55
10.919,20;2015-06-19T09:10:00;10.919,20;2015-06-19T09:10:00;10.919,20;2015-06-19T09:10:00;10.919,20;2015-06-19T09:10:00
10.924,10;2015-06-19T09:10:05;10.924,10;2015-06-19T09:10:05;10.924,10;2015-06-19T09:10:05;10.924,10;2015-06-19T09:10:05
10.926,70;2015-06-19T09:10:10;10.926,70;2015-06-19T09:10:10;10.926,70;2015-06-19T09:10:10;10.926,70;2015-06-19T09:10:10
10.928,10;2015-06-19T09:10:15;10.928,10;2015-06-19T09:10:15;10.928,10;2015-06-19T09:10:15;10.928,10;2015-06-19T09:10:15
10.927,80;2015-06-19T09:10:20;10.927,80;2015-06-19T09:10:20;10.927,80;2015-06-19T09:10:20;10.927,80;2015-06-19T09:10:20
10.930,10;2015-06-19T09:10:25;10.930,10;2015-06-19T09:10:25;10.930,10;2015-06-19T09:10:25;10.930,10;2015-06-19T09:10:25
10.929,00;2015-06-19T09:10:30;10.929,00;2015-06-19T09:10:30;10.929,00;2015-06-19T09:10:30;10.929,00;2015-06-19T09:10:30
10.928,80;2015-06-19T09:10:35;10.928,80;2015-06-19T09:10:35;10.928,80;2015-06-19T09:10:35;10.928,80;2015-06-19T09:10:35
10.928,10;2015-06-19T09:10:40;10.928,10;2015-06-19T09:10:40;10.928,10;2015-06-19T09:10:40;10.928,10;2015-06-19T09:10:40
10.932,30;2015-06-19T09:10:45;10.932,30;2015-06-19T09:10:45;10.932,30;2015-06-19T09:10:45;10.932,30;2015-06-19T09:10:45
10.936,70;2015-06-19T09:10:50;10.936,70;2015-06-19T09:10:50;10.936,70;2015-06-19T09:10:50;10.936,70;2015-06-19T09:10:50
10.940,30;2015-06-19T09:10:55;10.940,30;2015-06-19T09:10:55;10.940,30;2015-06-19T09:10:55;10.940,30;2015-06-19T09:10:55
10.940,40;2015-06-19T09:11:00;10.940,40;2015-06-19T09:11:00;10.940,40;2015-06-19T09:11:00;10.940,40;2015-06-19T09:11:00
10.941,10;2015-06-19T09:11:05;10.941,10;2015-06-19T09:11:05;10.941,10;2015-06-19T09:11:05;10.941,10;2015-06-19T09:11:05
10.938,60;2015-06-19T09:11:10;10.938,60;2015-06-19T09:11:10;10.938,60;2015-06-19T09:11:10;10.938,60;2015-06-19T09:11:10
10.938,80;2015-06-19T09:11:15;10.938,80;2015-06-19T09:11:15;10.938,80;2015-06-19T09:11:15;10.938,80;2015-06-19T09:11:15
10.939,60;2015-06-19T09:11:20;10.939,60;2015-06-19T09:11:20;10.939,60;2015-06-19T09:11:20;10.939,60;2015-06-19T09:11:20
10.942,50;2015-06-19T09:11:25;10.942,50;2015-06-19T09:11:25;10.942,50;2015-06-19T09:11:25;10.942,50;2015-06-19T09:11:25
10.944,00;2015-06-19T09:11:30;10.944,00;2015-06-19T09:11:30;10.944,00;2015-06-19T09:11:30;10.944,00;2015-06-19T09:11:30
10.941,50;2015-06-19T09:11:35;10.941,50;2015-06-19T09:11:35;10.941,50;2015-06-19T09:11:35;10.941,50;2015-06-19T09:11:35
10.943,80;2015-06-19T09:11:40;10.943,80;2015-06-19T09:11:40;10.943,80;2015-06-19T09:11:40;10.943,80;2015-06-19T09:11:40
10.944,20;2015-06-19T09:11:45;10.944,20;2015-06-19T09:11:45;10.944,20;2015-06-19T09:11:45;10.944,20;2015-06-19T09:11:45
10.944,60;2015-06-19T09:11:50;10.944,60;2015-06-19T09:11:50;10.944,60;2015-06-19T09:11:50;10.944,60;2015-06-19T09:11:50
10.944,90;2015-06-19T09:11:55;10.944,90;2015-06-19T09:11:55;10.944,90;2015-06-19T09:11:55;10.944,90;2015-06-19T09:11:55
10.942,50;2015-06-19T09:12:00;10.942,50;2015-06-19T09:12:00;10.942,50;2015-06-19T09:12:00;10.942,50;2015-06-19T09:12:00
10.942,20;2015-06-19T09:12:05;10.942,20;2015-06-19T09:12:05;10.942,20;2015-06-19T09:12:05;10.942,20;2015-06-19T09:12:05
10.943,40;2015-06-19T09:12:10;10.943,40;2015-06-19T09:12:10;10.943,40;2015-06-19T09:12:10;10.943,40;2015-06-19T09:12:10
10.943,10;2015-06-19T09:12:15;10.943,10;2015-06-19T09:12:15;10.943,10;2015-06-19T09:12:15;10.943,10;2015-06-19T09:12:15
10.943,20;2015-06-19T09:12:20;10.943,20;2015-06-19T09:12:20;10.943,20;2015-06-19T09:12:20;10.943,20;2015-06-19T09:12:20
10.944,80;2015-06-19T09:12:25;10.944,80;2015-06-19T09:12:25;10.944,80;2015-06-19T09:12:25;10.944,80;2015-06-19T09:12:25
10.945,60;2015-06-19T09:12:30;10.945,60;2015-06-19T09:12:30;10.945,60;2015-06-19T09:12:30;10.945,60;2015-06-19T09:12:30
10.945,70;2015-06-19T09:12:35;10.945,70;2015-06-19T09:12:35;10.945,70;2015-06-19T09:12:35;10.945,70;2015-06-19T09:12:35
10.944,90;2015-06-19T09:12:40;10.944,90;2015-06-19T09:12:40;10.944,90;2015-06-19T09:12:40;10.944,90;2015-06-19T09:12:40
10.944,70;2015-06-19T09:12:45;10.944,70;2015-06-19T09:12:45;10.944,70;2015-06-19T09:12:45;10.944,70;2015-06-19T09:12:45
10.945,30;2015-06-19T09:12:50;10.945,30;2015-06-19T09:12:50;10.945,30;2015-06-19T09:12:50;10.945,30;2015-06-19T09:12:50
10.946,10;2015-06-19T09:12:55;10.946,10;2015-06-19T09:12:55;10.946,10;2015-06-19T09:12:55;10.946,10;2015-06-19T09:12:55
10.944,10;2015-06-19T09:13:00;10.944,10;2015-06-19T09:13:00;10.944,10;2015-06-19T09:13:00;10.944,10;2015-06-19T09:13:00
10.943,10;2015-06-19T09:13:05;10.943,10;2015-06-19T09:13:05;10.943,10;2015-06-19T09:13:05;10.943,10;2015-06-19T09:13:05
10.942,60;2015-06-19T09:13:10;10.942,60;2015-06-19T09:13:10;10.942,60;2015-06-19T09:13:10;10.942,60;2015-06-19T09:13:10
10.943,60;2015-06-19T09:13:15;10.943,60;2015-06-19T09:13:15;10.943,60;2015-06-19T09:13:15;10.943,60;2015-06-19T09:13:15
10.943,10;2015-06-19T09:13:20;10.943,10;2015-06-19T09:13:20;10.943,10;2015-06-19T09:13:20;10.943,10;2015-06-19T09:13:20
10.943,10;2015-06-19T09:13:25;10.943,10;2015-06-19T09:13:25;10.943,10;2015-06-19T09:13:25;10.943,10;2015-06-19T09:13:25
10.943,50;2015-06-19T09:13:30;10.943,50;2015-06-19T09:13:30;10.943,50;2015-06-19T09:13:30;10.943,50;2015-06-19T09:13:30
10.943,70;2015-06-19T09:13:35;10.943,70;2015-06-19T09:13:35;10.943,70;2015-06-19T09:13:35;10.943,70;2015-06-19T09:13:35
10.943,40;2015-06-19T09:13:40;10.943,40;2015-06-19T09:13:40;10.943,40;2015-06-19T09:13:40;10.943,40;2015-06-19T09:13:40
10.942,40;2015-06-19T09:13:45;10.942,40;2015-06-19T09:13:45;10.942,40;2015-06-19T09:13:45;10.942,40;2015-06-19T09:13:45
