10.766,00;2015-06-16T09:00:02;10.768,20;2015-06-16T09:00:02;10.768,20;2015-06-16T09:00:02;10.766,00;2015-06-16T09:00:02
10.772,10;2015-06-16T09:00:05;10.772,10;2015-06-16T09:00:05;10.772,10;2015-06-16T09:00:05;10.772,10;2015-06-16T09:00:05
10.770,70;2015-06-16T09:00:10;10.770,70;2015-06-16T09:00:10;10.770,70;2015-06-16T09:00:10;10.770,70;2015-06-16T09:00:10
10.776,50;2015-06-16T09:00:15;10.776,50;2015-06-16T09:00:15;10.776,50;2015-06-16T09:00:15;10.776,50;2015-06-16T09:00:15
10.778,40;2015-06-16T09:00:20;10.778,40;2015-06-16T09:00:20;10.778,40;2015-06-16T09:00:20;10.778,40;2015-06-16T09:00:20
10.775,50;2015-06-16T09:00:25;10.775,50;2015-06-16T09:00:25;10.775,50;2015-06-16T09:00:25;10.775,50;2015-06-16T09:00:25
10.781,50;2015-06-16T09:00:30;10.781,50;2015-06-16T09:00:30;10.781,50;2015-06-16T09:00:30;10.781,50;2015-06-16T09:00:30
10.778,30;2015-06-16T09:00:35;10.778,30;2015-06-16T09:00:35;10.778,30;2015-06-16T09:00:35;10.778,30;2015-06-16T09:00:35
10.778,10;2015-06-16T09:00:40;10.778,10;2015-06-16T09:00:40;10.778,10;2015-06-16T09:00:40;10.778,10;2015-06-16T09:00:40
10.777,40;2015-06-16T09:00:45;10.777,40;2015-06-16T09:00:45;10.777,40;2015-06-16T09:00:45;10.777,40;2015-06-16T09:00:45
10.781,50;2015-06-16T09:00:50;10.781,50;2015-06-16T09:00:50;10.781,50;2015-06-16T09:00:50;10.781,50;2015-06-16T09:00:50
10.782,00;2015-06-16T09:00:55;10.782,00;2015-06-16T09:00:55;10.782,00;2015-06-16T09:00:55;10.782,00;2015-06-16T09:00:55
10.773,60;2015-06-16T09:01:00;10.773,60;2015-06-16T09:01:00;10.773,60;2015-06-16T09:01:00;10.773,60;2015-06-16T09:01:00
10.775,50;2015-06-16T09:01:05;10.775,50;2015-06-16T09:01:05;10.775,50;2015-06-16T09:01:05;10.775,50;2015-06-16T09:01:05
10.774,00;2015-06-16T09:01:10;10.774,00;2015-06-16T09:01:10;10.774,00;2015-06-16T09:01:10;10.774,00;2015-06-16T09:01:10
10.771,50;2015-06-16T09:01:15;10.771,50;2015-06-16T09:01:15;10.771,50;2015-06-16T09:01:15;10.771,50;2015-06-16T09:01:15
10.769,60;2015-06-16T09:01:20;10.769,60;2015-06-16T09:01:20;10.769,60;2015-06-16T09:01:20;10.769,60;2015-06-16T09:01:20
10.763,60;2015-06-16T09:01:25;10.763,60;2015-06-16T09:01:25;10.763,60;2015-06-16T09:01:25;10.763,60;2015-06-16T09:01:25
10.767,40;2015-06-16T09:01:30;10.767,40;2015-06-16T09:01:30;10.767,40;2015-06-16T09:01:30;10.767,40;2015-06-16T09:01:30
10.746,40;2015-06-16T09:01:35;10.746,40;2015-06-16T09:01:35;10.746,40;2015-06-16T09:01:35;10.746,40;2015-06-16T09:01:35
10.743,60;2015-06-16T09:01:40;10.743,60;2015-06-16T09:01:40;10.743,60;2015-06-16T09:01:40;10.743,60;2015-06-16T09:01:40
10.728,20;2015-06-16T09:01:45;10.728,20;2015-06-16T09:01:45;10.728,20;2015-06-16T09:01:45;10.728,20;2015-06-16T09:01:45
10.723,20;2015-06-16T09:01:50;10.723,20;2015-06-16T09:01:50;10.723,20;2015-06-16T09:01:50;10.723,20;2015-06-16T09:01:50
10.720,80;2015-06-16T09:01:55;10.720,80;2015-06-16T09:01:55;10.720,80;2015-06-16T09:01:55;10.720,80;2015-06-16T09:01:55
10.722,30;2015-06-16T09:02:00;10.722,30;2015-06-16T09:02:00;10.722,30;2015-06-16T09:02:00;10.722,30;2015-06-16T09:02:00
10.723,10;2015-06-16T09:02:05;10.723,10;2015-06-16T09:02:05;10.723,10;2015-06-16T09:02:05;10.723,10;2015-06-16T09:02:05
10.730,40;2015-06-16T09:02:10;10.730,40;2015-06-16T09:02:10;10.730,40;2015-06-16T09:02:10;10.730,40;2015-06-16T09:02:10
10.732,70;2015-06-16T09:02:15;10.732,70;2015-06-16T09:02:15;10.732,70;2015-06-16T09:02:15;10.732,70;2015-06-16T09:02:15
10.733,50;2015-06-16T09:02:20;10.733,50;2015-06-16T09:02:20;10.733,50;2015-06-16T09:02:20;10.733,50;2015-06-16T09:02:20
10.734,30;2015-06-16T09:02:25;10.734,30;2015-06-16T09:02:25;10.734,30;2015-06-16T09:02:25;10.734,30;2015-06-16T09:02:25
10.735,00;2015-06-16T09:02:30;10.735,00;2015-06-16T09:02:30;10.735,00;2015-06-16T09:02:30;10.735,00;2015-06-16T09:02:30
10.734,20;2015-06-16T09:02:35;10.734,20;2015-06-16T09:02:35;10.734,20;2015-06-16T09:02:35;10.734,20;2015-06-16T09:02:35
10.737,20;2015-06-16T09:02:40;10.737,20;2015-06-16T09:02:40;10.737,20;2015-06-16T09:02:40;10.737,20;2015-06-16T09:02:40
10.737,50;2015-06-16T09:02:45;10.737,50;2015-06-16T09:02:45;10.737,50;2015-06-16T09:02:45;10.737,50;2015-06-16T09:02:45
10.736,30;2015-06-16T09:02:50;10.736,30;2015-06-16T09:02:50;10.736,30;2015-06-16T09:02:50;10.736,30;2015-06-16T09:02:50
